,String,Word Count,Good,Bad,Percent Indication
9270,393,856,414,442,51.63551401869159
9271,847,620,411,209,66.29032258064517
9272,mum,188,101,87,53.723404255319146
9273,itin,460,405,55,88.04347826086956
9274,Goog,357,43,314,87.95518207282913
9275,sef,273,162,111,59.34065934065934
9276,abe,2641,1697,944,64.25596365013253
9277,avatar,344,25,319,92.73255813953489
9278,groupe,155,82,73,52.903225806451616
9279,reme,820,600,220,73.17073170731707
9280,fb2,746,12,734,98.39142091152814
9281,qi,2067,1221,846,59.0711175616836
9282,1212,151,93,58,61.58940397350993
9283,kok,256,120,136,53.125
9284,ingv,116,82,34,70.6896551724138
9285,noble,376,373,3,99.20212765957447
9286,fde,275,77,198,72.0
9287,gre,4400,3405,995,77.38636363636364
9288,auz,106,81,25,76.41509433962264
9289,meni,158,125,33,79.11392405063292
9290,1252899,845,0,845,100.0
9291,roll,854,604,250,70.72599531615926
9292,scale,181,166,15,91.71270718232044
9293,hig,3005,2752,253,91.58069883527455
9294,burns,119,110,9,92.43697478991596
9295,ratings,146,143,3,97.94520547945206
9296,ej,2654,1354,1300,51.01733232856066
9297,pbo,2009,120,1889,94.02687904430064
9298,eski,134,106,28,79.1044776119403
9299,ulin,252,222,30,88.0952380952381
9300,josh,301,277,24,92.0265780730897
9301,command,163,97,66,59.50920245398773
9302,oap,225,149,76,66.22222222222223
9303,f7,2884,296,2588,89.73647711511789
9304,cond,698,585,113,83.810888252149
9305,&fav,206,1,205,99.51456310679612
9306,&fid,209,13,196,93.77990430622009
9307,&rand,245,1,244,99.59183673469387
9308,210,1678,1017,661,60.60786650774732
9309,llet,848,772,76,91.0377358490566
9310,bma,1259,237,1022,81.17553613979348
9311,pol,4031,2935,1096,72.81071694368643
9312,&amp;t,436,92,344,78.89908256880734
9313,convention,139,104,35,74.82014388489209
9314,hM,264,72,192,72.72727272727272
9315,bab,2439,1040,1399,57.35957359573596
9316,fz,627,70,557,88.83572567783094
9317,checkup,656,3,653,99.54268292682927
9318,_dispatch,899,0,899,100.0
9319,band,2261,2029,232,89.7390535161433
9320,ashi,2447,2159,288,88.23048630976706
9321,631,623,409,214,65.65008025682182
9322,306,827,593,234,71.7049576783555
9323,imd,3574,3536,38,98.93676552881925
9324,%20,5824,4255,1569,73.05975274725274
9325,iap,278,129,149,53.597122302158276
9326,reads,669,395,274,59.04334828101644
9327,412,1075,480,595,55.348837209302324
9328,?sec,638,217,421,65.98746081504703
9329,boss,198,134,64,67.67676767676768
9330,abf,263,30,233,88.59315589353612
9331,Reg,430,396,34,92.09302325581395
9332,wpl,101,87,14,86.13861386138613
9333,oju,109,63,46,57.79816513761468
9334,3852,261,39,222,85.05747126436782
9335,093,1482,565,917,61.875843454790825
9336,cef,1322,1098,224,83.05597579425114
9337,hus,712,479,233,67.2752808988764
9338,647,716,394,322,55.02793296089386
9339,6426,109,19,90,82.56880733944953
9340,Tony,147,145,2,98.63945578231292
9341,duo,120,39,81,67.5
9342,ZA,508,96,412,81.10236220472441
9343,033,893,535,358,59.910414333706605
9344,Inv,187,118,69,63.101604278074866
9345,Make,108,97,11,89.81481481481481
9346,rich,1419,1266,153,89.21775898520085
9347,aquatixbottle,144,0,144,100.0
9348,gethe,107,80,27,74.76635514018692
9349,French,197,187,10,94.9238578680203
9350,astra,288,138,150,52.083333333333336
9351,firma,532,15,517,97.18045112781955
9352,hed,2519,1855,664,73.64033346566097
9353,n4,837,196,641,76.58303464755078
9354,666,698,373,325,53.438395415472776
9355,UA,833,133,700,84.03361344537815
9356,HA,760,316,444,58.421052631578945
9357,ski,2050,1398,652,68.1951219512195
9358,Manag,147,108,39,73.46938775510205
9359,figure,112,97,15,86.60714285714286
9360,7u,403,43,360,89.33002481389578
9361,tuti,117,99,18,84.61538461538461
9362,rafi,192,64,128,66.66666666666666
9363,ssd,289,196,93,67.82006920415225
9364,mmd,110,77,33,70.0
9365,207,1057,607,450,57.42667928098392
9366,l0,694,222,472,68.01152737752162
9367,fash,403,231,172,57.32009925558312
9368,ital,2952,2214,738,75.0
9369,walt,532,481,51,90.41353383458646
9370,uli,1924,1461,463,75.93555093555094
9371,ju,6041,4367,1674,72.28935606687635
9372,loss,347,307,40,88.47262247838617
9373,RY,472,198,274,58.05084745762712
9374,pak,502,269,233,53.58565737051793
9375,ogle,4687,1168,3519,75.08000853424366
9376,oto,6790,5114,1676,75.31664212076583
9377,461,776,396,380,51.03092783505155
9378,jus,1342,1016,326,75.70789865871834
9379,ares,853,388,465,54.51348182883939
9380,1003,219,183,36,83.56164383561644
9381,alibab,587,88,499,85.00851788756388
9382,snetwork,163,150,13,92.02453987730061
9383,tora,674,371,303,55.04451038575667
9384,swh,1245,1217,28,97.75100401606426
9385,gk,1137,363,774,68.07387862796834
9386,ani,7797,6387,1410,81.91612158522508
9387,chamber,175,146,29,83.42857142857143
9388,jewel,235,114,121,51.48936170212766
9389,shk,111,58,53,52.252252252252255
9390,s6,696,183,513,73.70689655172414
9391,elections,166,146,20,87.95180722891567
9392,~r,408,345,63,84.55882352941177
9393,nma,1486,1079,407,72.61103633916555
9394,ran,17253,12951,4302,75.06520605112155
9395,sweet,235,172,63,73.19148936170212
9396,PE,538,291,247,54.089219330855016
9397,olis,662,624,38,94.25981873111782
9398,Navy,121,116,5,95.86776859504133
9399,d79,149,19,130,87.24832214765101
9400,18b,228,21,207,90.78947368421052
9401,Mary,234,233,1,99.57264957264957
9402,ami,6631,5686,945,85.74875584376414
9403,chv,100,64,36,64.0
9404,Films,279,278,1,99.6415770609319
9405,GW,255,68,187,73.33333333333333
9406,drag,287,227,60,79.09407665505226
9407,mbc,138,93,45,67.3913043478261
9408,esting,340,304,36,89.41176470588235
9409,032,1086,847,239,77.99263351749539
9410,DI,842,340,502,59.61995249406176
9411,Alex,297,295,2,99.32659932659932
9412,mast,1095,648,447,59.178082191780824
9413,feeder,359,35,324,90.25069637883009
9414,amh,164,115,49,70.1219512195122
9415,tort,138,104,34,75.3623188405797
9416,ddre,277,244,33,88.08664259927798
9417,0906,116,101,15,87.06896551724138
9418,d58,166,15,151,90.96385542168674
9419,orlando,228,213,15,93.42105263157895
9420,413,821,531,290,64.67722289890378
9421,captain,118,104,14,88.13559322033899
9422,vivo,106,87,19,82.0754716981132
9423,cme,242,160,82,66.11570247933884
9424,hong,294,83,211,71.7687074829932
9425,1-1,834,769,65,92.2062350119904
9426,g1,1415,677,738,52.15547703180212
9427,gran,1384,1168,216,84.39306358381504
9428,373,960,460,500,52.083333333333336
9429,foodpages,246,246,0,100.0
9430,1077,113,87,26,76.99115044247787
9431,behind,122,101,21,82.78688524590164
9432,douglas,185,176,9,95.13513513513513
9433,kansas_city,190,190,0,100.0
9434,JHgy64HJBRd,150,0,150,100.0
9435,films,2533,2502,31,98.77615475720489
9436,athletics,667,663,4,99.40029985007496
9437,coach,751,662,89,88.1491344873502
9438,php?topic,162,160,2,98.76543209876543
9439,porn,751,702,49,93.47536617842876
9440,gay,462,419,43,90.6926406926407
9441,php?showtopic,104,104,0,100.0
9442,1928,119,104,15,87.39495798319328
9443,1940,155,147,8,94.83870967741936
9444,hns,745,666,79,89.39597315436242
9445,?T,209,162,47,77.51196172248804
9446,284,774,469,305,60.594315245478036
9447,musician,351,349,2,99.43019943019944
9448,athletes,182,182,0,100.0
9449,Player,478,442,36,92.46861924686192
9450,892,1819,367,1452,79.82407916437603
9451,HJghjb54,170,0,170,100.0
9452,zapoy,348,0,348,100.0
9453,rew,1950,1634,316,83.7948717948718
9454,kat-tun,101,101,0,100.0
9455,511,1236,516,720,58.25242718446602
9456,rsit,1394,1317,77,94.47632711621233
9457,nhl,1698,1674,24,98.58657243816255
9458,scores,293,285,8,97.26962457337883
9459,553,584,400,184,68.4931506849315
9460,727,1017,389,628,61.750245821042284
9461,304,1020,634,386,62.15686274509804
9462,gva,138,73,65,52.89855072463768
9463,immo,315,270,45,85.71428571428571
9464,eros,275,192,83,69.81818181818181
9465,boxing,223,212,11,95.06726457399103
9466,orad,394,292,102,74.11167512690355
9467,418,1864,419,1445,77.52145922746782
9468,ool,10177,8922,1255,87.66827159280732
9469,Club,200,200,0,100.0
9470,1097,103,81,22,78.64077669902913
9471,867,639,385,254,60.250391236306726
9472,927,1350,364,986,73.03703703703704
9473,953,723,427,296,59.05947441217151
9474,baseball,2408,2400,8,99.66777408637874
9475,abbott,139,139,0,100.0
9476,freebase,820,810,10,98.78048780487805
9477,artist,3789,3738,51,98.65399841646872
9478,php?search,161,161,0,100.0
9479,kgo,655,638,17,97.40458015267176
9480,oakland-athletics,104,104,0,100.0
9481,spic,291,118,173,59.450171821305844
9482,Entertainment,174,172,2,98.85057471264368
9483,Health,121,119,2,98.34710743801652
9484,Illinois,106,106,0,100.0
9485,78yhuinFYs,142,0,142,100.0
9486,Travel,156,152,4,97.43589743589743
9487,multiply,102,102,0,100.0
9488,Oakland,611,611,0,100.0
9489,matthew,199,191,8,95.97989949748744
9490,tpr,565,358,207,63.36283185840708
9491,slovenia,222,222,0,100.0
9492,1943,105,74,31,70.47619047619048
9493,region,627,409,218,65.23125996810208
9494,California,713,713,0,100.0
9495,usn,263,188,75,71.48288973384031
9496,arashi,418,416,2,99.52153110047847
9497,663,2465,377,2088,84.70588235294117
9498,bandcamp,223,223,0,100.0
9499,thefreedictionary,952,952,0,100.0
9500,hell,1550,1301,249,83.93548387096774
9501,St,6921,6216,705,89.81361074989164
9502,aks,584,318,266,54.45205479452055
9503,430,750,451,299,60.13333333333333
9504,87b3ff3rc,118,0,118,100.0
9505,bals,131,51,80,61.06870229007634
9506,QC,1015,690,325,67.98029556650246
9507,Montreal,1859,1857,2,99.89241527703066
9508,actor,2359,2234,125,94.7011445527766
9509,actors,742,728,14,98.11320754716981
9510,448,655,417,238,63.66412213740458
9511,716,679,372,307,54.78645066273932
9512,768,589,346,243,58.74363327674024
9513,j8fn3rg3,112,0,112,100.0
9514,1977,151,140,11,92.71523178807946
9515,2408,218,47,171,78.44036697247707
9516,monar,191,187,4,97.90575916230367
9517,xz,883,54,829,93.88448471121178
9518,525,737,468,269,63.50067842605156
9519,g76gyui,160,0,160,100.0
9520,1980,280,270,10,96.42857142857143
9521,address,235,222,13,94.46808510638297
9522,7832ghd,164,0,164,100.0
9523,ViewArticle,312,312,0,100.0
9524,dbml?DB_OEM_ID,335,335,0,100.0
9525,1950,169,158,11,93.49112426035504
9526,1981,176,166,10,94.31818181818181
9527,951,611,391,220,63.99345335515548
9528,where,409,361,48,88.26405867970661
9529,574,811,410,401,50.55487053020962
9530,b81,134,19,115,85.82089552238806
9531,oise,319,293,26,91.84952978056427
9532,8fh34f3,428,0,428,100.0
9533,aep,170,128,42,75.29411764705883
9534,7g6bubt7v,100,0,100,100.0
9535,vdG76VUY76rjnu,178,0,178,100.0
9536,aid,1740,1330,410,76.4367816091954
9537,aids,192,183,9,95.3125
9538,afp,121,32,89,73.55371900826447
9539,mali,363,255,108,70.24793388429752
9540,ning,3412,2765,647,81.03751465416178
9541,vd,1902,841,1061,55.78338590956888
9542,524,671,399,272,59.46348733233979
9543,suite101,214,214,0,100.0
9544,bishop,269,268,1,99.62825278810409
9545,river,920,749,171,81.41304347826087
9546,aging,177,132,45,74.57627118644068
9547,mot,2553,1942,611,76.06737171954563
9548,hubpages,101,101,0,100.0
9549,ahl,348,303,45,87.06896551724138
9550,McGill,106,106,0,100.0
9551,TS,632,374,258,59.177215189873415
9552,afdIJGY8766gyu,128,0,128,100.0
9553,8z,543,52,491,90.42357274401473
9554,TV,959,685,274,71.42857142857143
9555,airline,367,361,6,98.36512261580381
9556,8765,150,24,126,84.0
9557,54JHbjgcDLG,142,0,142,100.0
9558,2049,117,97,20,82.90598290598291
9559,rivals,439,438,1,99.77220956719817
9560,hometownlocator,234,234,0,100.0
9561,alameda,152,152,0,100.0
9562,oes,1740,1366,374,78.50574712643679
9563,cta,600,420,180,70.0
9564,reb,1054,656,398,62.239089184060724
9565,district,458,427,31,93.23144104803494
9566,albert,283,246,37,86.92579505300354
9567,423,840,431,409,51.30952380952381
9568,842,613,369,244,60.19575856443719
9569,lucywho,126,126,0,100.0
9570,erie,2140,1949,191,91.07476635514018
9571,aldi,261,163,98,62.452107279693486
9572,foxsports,153,153,0,100.0
9573,families,109,109,0,100.0
9574,ndp,701,540,161,77.03281027104137
9575,aline,144,132,12,91.66666666666667
9576,V,17567,9198,8369,52.359537769681786
9577,808,928,553,375,59.59051724137931
9578,ontario,170,163,7,95.88235294117646
9579,quebec,1529,1529,0,100.0
9580,boe,218,143,75,65.59633027522936
9581,allmusic,284,282,2,99.29577464788733
9582,almanac,548,464,84,84.67153284671532
9583,medicine,169,165,4,97.63313609467455
9584,athlete,284,281,3,98.94366197183099
9585,10001,246,73,173,70.32520325203252
9586,sex,870,686,184,78.85057471264368
9587,blind,138,78,60,56.52173913043478
9588,php?letter,354,20,334,94.35028248587571
9589,502,779,523,256,67.13735558408216
9590,umc,147,114,33,77.55102040816327
9591,alvin,138,131,7,94.92753623188406
9592,september,107,107,0,100.0
9593,bdb37,212,0,212,100.0
9594,subs,210,168,42,80.0
9595,wit,5013,3643,1370,72.67105525633353
9596,apache_handler,362,0,362,100.0
9597,kansascity,888,888,0,100.0
9598,jhomitevd2abj3fk,104,0,104,100.0
9599,Ms,245,77,168,68.57142857142857
9600,Coll,780,776,4,99.48717948717949
9601,amtrak,128,128,0,100.0
9602,anca,679,302,377,55.52282768777614
9603,78hceef,108,0,108,100.0
9604,Baseball,250,250,0,100.0
9605,6m,516,73,443,85.85271317829458
9606,962,644,430,214,66.77018633540372
9607,angels,118,98,20,83.05084745762711
9608,0912,121,89,32,73.55371900826447
9609,sched,787,782,5,99.36467598475222
9610,Artist,234,234,0,100.0
9611,announce,418,415,3,99.2822966507177
9612,omers,126,90,36,71.42857142857143
9613,67fgbcni,162,0,162,100.0
9614,Schools,101,101,0,100.0
9615,Other,120,113,7,94.16666666666667
9616,index?qid,1135,1135,0,100.0
9617,g76ub76,218,0,218,100.0
9618,dedivan,202,0,202,100.0
9619,021ygs7,144,0,144,100.0
9620,ork,5571,3962,1609,71.11829115060132
9621,mirai,182,3,179,98.35164835164835
9622,jhg45s,154,0,154,100.0
9623,champi,567,484,83,85.3615520282187
9624,g00,282,258,24,91.48936170212765
9625,attorneys,177,147,30,83.05084745762711
9626,vel,5022,3909,1113,77.83751493428913
9627,apartment,416,403,13,96.875
9628,apartments,266,255,11,95.86466165413533
9629,oodle,104,75,29,72.11538461538461
9630,videosurf,439,439,0,100.0
9631,county,1631,1606,25,98.46719803801349
9632,courts,256,256,0,100.0
9633,?type,201,183,18,91.04477611940298
9634,flixster,483,483,0,100.0
9635,ilike,228,226,2,99.12280701754386
9636,mni,942,831,111,88.21656050955414
9637,Jean,708,707,1,99.85875706214689
9638,DESC,152,144,8,94.73684210526316
9639,halloffame,105,105,0,100.0
9640,872,864,376,488,56.48148148148148
9641,&view,367,318,49,86.64850136239782
9642,olym,474,425,49,89.66244725738396
9643,aras,665,501,164,75.33834586466165
9644,2&s,160,118,42,73.75
9645,bring,424,388,36,91.50943396226415
9646,_system,121,63,58,52.06611570247934
9647,ltu,898,748,150,83.29621380846325
9648,AR,1859,1414,445,76.06239913932221
9649,wright,570,564,6,98.94736842105263
9650,680,620,422,198,68.06451612903226
9651,mxx,111,2,109,98.1981981981982
9652,pht,321,211,110,65.73208722741433
9653,e11,283,59,224,79.15194346289752
9654,?pg,112,112,0,100.0
9655,1328,108,97,11,89.81481481481481
9656,ssb,186,118,68,63.44086021505376
9657,JA,719,194,525,73.01808066759388
9658,Divi,241,239,2,99.1701244813278
9659,1209,150,77,73,51.333333333333336
9660,directors,141,141,0,100.0
9661,kil,1011,807,204,79.82195845697329
9662,Joseph,320,320,0,100.0
9663,257,1067,631,436,59.137769447047795
9664,archiver,263,260,3,98.85931558935361
9665,3000,199,175,24,87.93969849246231
9666,aib,170,81,89,52.35294117647059
9667,t67bg,140,0,140,100.0
9668,icp,412,288,124,69.90291262135922
9669,linuxsucks,328,0,328,100.0
9670,vds,136,71,65,52.205882352941174
9671,?ie,377,353,24,93.63395225464191
9672,753,716,475,241,66.34078212290503
9673,theatre,494,483,11,97.77327935222672
9674,1099,106,80,26,75.47169811320755
9675,hockey,2944,2935,9,99.69429347826087
9676,olympics,147,145,2,98.63945578231292
9677,723,678,394,284,58.11209439528024
9678,407,668,456,212,68.26347305389221
9679,pho,5606,4624,982,82.48305387085266
9680,llu,932,780,152,83.69098712446352
9681,obs,1684,1454,230,86.34204275534442
9682,yellow,947,939,8,99.15522703273496
9683,vitals,366,363,3,99.18032786885246
9684,obits,275,273,2,99.27272727272727
9685,_R,3742,3283,459,87.73383217530733
9686,499,688,393,295,57.122093023255815
9687,Cree,110,110,0,100.0
9688,tel,5920,4194,1726,70.8445945945946
9689,t76f3g,326,0,326,100.0
9690,Wright,154,154,0,100.0
9691,def,3255,2324,931,71.39784946236558
9692,asp?i,445,437,8,98.20224719101124
9693,sbnation,255,255,0,100.0
9694,?M,168,82,86,51.19047619047619
9695,cemetery,334,330,4,98.80239520958084
9696,3648,105,32,73,69.52380952380952
9697,id4,211,172,39,81.51658767772511
9698,1973,152,141,11,92.76315789473684
9699,1974,135,122,13,90.37037037037037
9700,292,694,477,217,68.73198847262248
9701,civ,353,241,112,68.27195467422096
9702,ausa,105,74,31,70.47619047619048
9703,bug,330,216,114,65.45454545454545
9704,994,927,509,418,54.90830636461705
9705,arthur,295,281,14,95.2542372881356
9706,veganvet,200,0,200,100.0
9707,8g74crec,200,0,200,100.0
9708,keyword,730,629,101,86.16438356164383
9709,dies,843,795,48,94.30604982206405
9710,obit,1640,1614,26,98.41463414634147
9711,jewish,235,223,12,94.8936170212766
9712,moving,108,84,24,77.77777777777777
9713,chicago,684,650,34,95.02923976608187
9714,christopher,143,143,0,100.0
9715,login&,149,0,149,100.0
9716,1130,141,125,16,88.65248226950355
9717,<,199,32,167,83.91959798994975
9718,span,344,270,74,78.48837209302326
9719,nation,4002,3711,291,92.72863568215892
9720,076wc,170,0,170,100.0
9721,nydailynews,175,174,1,99.42857142857143
9722,gossip,133,125,8,93.98496240601504
9723,philly,112,110,2,98.21428571428571
9724,bay-area,117,117,0,100.0
9725,7fg3g,140,0,140,100.0
9726,elma,295,236,59,80.0
9727,87yfhc,164,0,164,100.0
9728,cted,496,314,182,63.306451612903224
9729,eadmin,123,85,38,69.10569105691057
9730,ultimate-guitar,234,234,0,100.0
9731,marcus,174,160,14,91.95402298850574
9732,lime,146,92,54,63.013698630136986
9733,nationalpost,161,161,0,100.0
9734,cfa,352,155,197,55.96590909090909
9735,1305,104,74,30,71.15384615384616
9736,arz,294,217,77,73.80952380952381
9737,gop,227,151,76,66.51982378854626
9738,com_content&task,119,119,0,100.0
9739,view&id,139,139,0,100.0
9740,gra,11252,9169,2083,81.48773551368646
9741,43ftybb8,172,0,172,100.0
9742,surname,473,473,0,100.0
9743,2p,738,154,584,79.13279132791328
9744,bst,1241,896,345,72.19983883964545
9745,irk,386,311,75,80.56994818652849
9746,?o,1770,1485,285,83.89830508474576
9747,askart,126,118,8,93.65079365079364
9748,a14,162,31,131,80.8641975308642
9749,a16,191,34,157,82.19895287958116
9750,a18,176,35,141,80.11363636363636
9751,a49,154,17,137,88.96103896103897
9752,aso,4109,3449,660,83.93769773667559
9753,f27,137,18,119,86.86131386861314
9754,mem,3699,3061,638,82.75209516085428
9755,?ad,180,54,126,70.0
9756,044,854,540,314,63.231850117096016
9757,astore,174,154,20,88.50574712643679
9758,dailynews,272,271,1,99.63235294117646
9759,astate,123,123,0,100.0
9760,recording,129,119,10,92.24806201550388
9761,themenreihe,114,114,0,100.0
9762,p?c,4071,885,3186,78.26086956521739
9763,basketball,1845,1838,7,99.62059620596206
9764,atu,3337,2469,868,73.98861252622116
9765,2011-12,133,133,0,100.0
9766,roster,597,596,1,99.83249581239531
